Date,Time,Open,High,Low,Close,Volume
2021.05.17,04:00,15409.4,15439.7,15392.7,15423.4,8121
2021.05.17,08:00,15424.4,15486.0,15393.7,15426.7,51356
2021.05.17,12:00,15426.2,15431.7,15353.0,15396.7,41196
2021.05.17,16:00,15396.2,15441.4,15382.6,15405.0,80580
2021.05.17,20:00,15404.1,15439.0,15384.6,15431.1,17420
2021.05.18,00:00,15443.8,15477.8,15443.8,15474.4,1361
2021.05.18,04:00,15474.9,15503.8,15467.1,15495.1,3259
2021.05.18,08:00,15495.0,15544.1,15435.1,15441.4,39283
2021.05.18,12:00,15441.8,15463.1,15393.1,15409.1,32607
2021.05.18,16:00,15408.6,15415.1,15341.4,15380.6,58737
2021.05.18,20:00,15381.5,15397.0,15324.6,15325.6,17377
2021.05.19,00:00,15296.1,15319.1,15269.4,15306.8,2640
2021.05.19,04:00,15307.8,15333.1,15236.8,15253.4,3800
2021.05.19,08:00,15253.9,15310.5,15129.4,15147.1,85701
2021.05.19,12:00,15147.1,15236.8,15049.4,15053.1,63605
2021.05.19,16:00,15052.6,15158.0,14960.1,15151.1,129951
2021.05.19,20:00,15151.5,15198.8,15114.9,15173.0,40831
2021.05.20,00:00,15149.8,15209.0,15149.8,15190.9,2706
2021.05.20,04:00,15190.8,15218.7,15160.1,15216.4,6488
2021.05.20,08:00,15216.4,15231.1,15134.4,15150.1,50307
2021.05.20,12:00,15149.6,15268.0,15102.1,15260.8,47962
2021.05.20,16:00,15261.2,15392.4,15250.5,15356.2,54113
2021.05.20,20:00,15355.7,15398.2,15348.0,15366.3,15293
2021.05.21,00:00,15401.5,15406.2,15376.2,15395.8,1839
2021.05.21,04:00,15396.3,15403.2,15351.2,15387.2,7423
2021.05.21,08:00,15386.7,15445.5,15366.5,15394.8,43701
2021.05.21,12:00,15395.2,15439.8,15374.8,15427.8,43285
2021.05.21,16:00,15428.2,15467.5,15417.5,15434.4,54308
2021.05.21,20:00,15434.0,15465.2,15426.0,15433.5,15781
2021.05.24,00:00,15460.6,15469.0,15433.3,15458.8,1395
2021.05.24,04:00,15458.3,15474.2,15435.2,15464.5,3862
2021.05.24,08:00,15464.8,15538.5,15449.7,15507.5,22867
2021.05.24,12:00,15507.5,15526.8,15476.8,15496.3,15385
2021.05.24,16:00,15496.1,15575.2,15486.1,15558.7,26766
2021.05.24,20:00,15558.3,15589.5,15554.3,15560.3,8788
2021.05.25,00:00,15561.5,15568.5,15521.1,15550.0,1193
2021.05.25,04:00,15550.1,15574.5,15546.8,15563.8,3290
2021.05.25,08:00,15563.5,15605.5,15525.8,15557.3,29017
2021.05.25,12:00,15557.6,15565.8,15512.1,15517.8,18833
2021.05.25,16:00,15517.8,15544.5,15455.3,15494.8,49136
2021.05.25,20:00,15494.7,15494.7,15458.3,15484.8,15585
2021.05.26,00:00,15520.6,15535.8,15511.6,15529.5,1515
2021.05.26,04:00,15529.0,15544.5,15518.5,15530.5,4874
2021.05.26,08:00,15531.0,15543.8,15460.8,15472.3,27747
2021.05.26,12:00,15472.6,15490.8,15412.8,15461.8,28505
2021.05.26,16:00,15461.3,15468.7,15403.8,15453.8,40756
2021.05.26,20:00,15453.7,15469.5,15438.8,15454.3,12706
2021.05.27,00:00,15454.8,15460.5,15438.5,15451.1,1388
2021.05.27,04:00,15451.1,15459.8,15423.8,15459.1,3482
2021.05.27,08:00,15459.6,15460.9,15350.3,15388.8,37594
2021.05.27,12:00,15388.3,15455.8,15379.3,15454.1,27259
2021.05.27,16:00,15454.5,15491.8,15397.6,15425.5,48594
2021.05.27,20:00,15425.9,15438.5,15403.3,15437.5,13230
2021.05.28,00:00,15498.3,15501.8,15459.3,15464.1,1684
2021.05.28,04:00,15463.1,15479.8,15458.0,15479.8,2856
2021.05.28,08:00,15480.2,15495.5,15432.8,15488.5,27512
2021.05.28,12:00,15488.5,15532.8,15466.0,15529.5,24563
