2015.02.06,00:00,10880.1,10890.1,10756.5,10782.0,4886
2015.02.09,00:00,10751.9,10778.1,10606.4,10655.4,6142
2015.02.10,00:00,10682.5,10815.4,10594.4,10791.9,6759
2015.02.11,00:00,10771.1,10797.1,10698.5,10766.0,4173
2015.02.12,00:00,10783.5,10977.4,10731.0,10977.4,5033
2015.02.13,00:00,10974.9,11015.1,10942.9,10976.9,3037
2015.02.16,00:00,10960.9,10967.4,10842.9,10849.6,2445
2015.02.17,00:00,10841.6,10947.9,10766.0,10910.6,5491
2015.02.18,00:00,10906.4,10981.9,10898.2,10959.8,3208
2015.02.19,00:00,10947.7,11024.1,10872.7,10981.1,5137
2015.02.20,00:00,10973.5,11163.6,10948.2,11122.1,7967
2015.02.23,00:00,11127.9,11158.6,11069.7,11122.2,3805
2015.02.24,00:00,11129.0,11232.9,11090.9,11218.5,3296
2015.02.25,00:00,11218.1,11227.9,11176.4,11202.8,2257
2015.02.26,00:00,11225.6,11334.7,11188.8,11322.7,2911
2015.02.27,00:00,11315.6,11401.6,11303.2,11382.6,2915
2015.03.02,00:00,11394.2,11455.5,11364.7,11431.4,3047
2015.03.03,00:00,11419.1,11468.1,11257.9,11316.1,4108
2015.03.04,00:00,11316.5,11421.6,11195.0,11405.1,5658
2015.03.05,00:00,11423.0,11533.9,11409.5,11502.4,3632
2015.03.06,00:00,11514.0,11602.0,11495.6,11517.0,3508
2015.03.09,00:00,11515.0,11608.9,11462.5,11584.4,3532
2015.03.10,00:00,11571.1,11577.1,11402.4,11514.1,5205
2015.03.11,00:00,11533.5,11854.1,11530.9,11825.4,4743
2015.03.12,00:00,11842.2,11851.0,11756.2,11835.5,3863
2015.03.13,00:00,11849.1,11977.3,11742.9,11947.9,5765
2015.03.16,00:00,11947.0,12222.6,11932.4,12169.9,4664
2015.03.17,00:00,12152.5,12197.4,11928.4,12011.3,6602
2015.03.18,00:00,12018.6,12031.4,11814.5,11882.0,8695
2015.03.19,00:00,11895.0,12002.7,11784.9,11893.9,6734
