2022.12.19,06:00,14004.3,14005.3,13986.3,13992.3,347
2022.12.19,06:30,13991.3,13995.3,13978.3,13990.3,313
2022.12.19,07:00,13989.8,14007.8,13989.8,14005.8,324
2022.12.19,07:30,14006.8,14008.8,13994.8,14007.8,288
2022.12.19,08:00,14006.8,14011.5,13985.0,14005.0,905
2022.12.19,08:30,14004.1,14006.0,13980.0,13997.1,861
2022.12.19,09:00,13995.0,14071.1,13989.1,14035.1,2856
2022.12.19,09:30,14035.0,14043.0,14012.0,14019.1,2017
2022.12.19,10:00,14019.0,14058.0,14016.0,14048.0,1836
2022.12.19,10:30,14048.1,14049.5,14000.0,14017.1,1745
2022.12.19,11:00,14020.0,14072.0,14014.0,14057.0,1524
2022.12.19,11:30,14056.1,14064.1,14029.1,14032.1,1392
2022.12.19,12:00,14033.1,14049.0,14027.0,14042.1,1232
2022.12.19,12:30,14041.1,14043.1,13997.0,14030.5,1366
2022.12.19,13:00,14030.0,14052.0,14023.0,14038.0,1246
2022.12.19,13:30,14038.1,14052.0,14029.0,14030.1,1147
2022.12.19,14:00,14030.0,14036.0,14017.0,14018.1,1088
2022.12.19,14:30,14018.0,14034.1,14004.0,14019.1,1233
2022.12.19,15:00,14019.0,14034.0,14004.0,14024.1,1106
2022.12.19,15:30,14025.0,14048.5,14001.9,14022.5,2716
2022.12.19,16:00,14022.0,14048.5,14004.0,14041.0,2324
2022.12.19,16:30,14041.1,14041.1,13998.5,14000.0,2097
2022.12.19,17:00,14000.1,14025.0,13993.0,14015.0,1896
2022.12.19,17:30,14014.5,14027.1,13994.8,13999.0,1868
2022.12.19,18:00,13999.1,14017.1,13998.0,14008.0,1358
2022.12.19,18:30,14008.1,14020.0,14003.0,14014.0,1343
2022.12.19,19:00,14014.1,14019.0,14003.0,14006.0,1573
2022.12.19,19:30,14005.1,14007.0,13978.0,13980.0,1419
2022.12.19,20:00,13980.1,13982.3,13955.9,13955.9,1643
2022.12.19,20:30,13956.3,13972.3,13945.3,13954.3,1771
2022.12.19,21:00,13953.9,13963.3,13944.9,13954.9,1767
2022.12.19,21:30,13955.3,13980.4,13950.9,13970.3,1856
2022.12.20,01:00,13977.1,13992.3,13972.3,13983.3,120
2022.12.20,01:30,13983.3,14005.3,13982.3,14004.3,156
2022.12.20,02:00,14004.3,14018.3,14000.3,14015.3,166
2022.12.20,02:30,14015.3,14021.3,13995.3,14006.3,184
2022.12.20,03:00,14007.3,14011.3,13996.3,13998.3,177
2022.12.20,03:30,13997.3,14003.3,13995.3,14001.3,180
2022.12.20,04:00,14000.3,14002.3,13856.3,13871.3,1037
2022.12.20,04:30,13875.3,13887.3,13830.3,13844.3,656
2022.12.20,05:00,13845.3,13851.3,13811.3,13825.3,652
2022.12.20,05:30,13826.3,13836.3,13819.3,13831.3,292
2022.12.20,06:00,13833.3,13839.3,13774.3,13775.3,483
2022.12.20,06:30,13777.3,13791.3,13763.3,13790.3,448
2022.12.20,07:00,13789.3,13813.8,13785.8,13811.8,436
2022.12.20,07:30,13812.8,13859.8,13807.8,13849.4,656
2022.12.20,08:00,13849.8,13907.1,13849.8,13890.1,1107
2022.12.20,08:30,13889.1,13913.1,13873.1,13887.1,1285
2022.12.20,09:00,13885.0,13936.0,13861.0,13883.0,3396
2022.12.20,09:30,13881.1,13969.5,13857.1,13968.1,2755
2022.12.20,10:00,13969.0,13976.1,13948.0,13969.1,2025
2022.12.20,10:30,13970.0,13982.1,13954.0,13968.0,1703
2022.12.20,11:00,13967.1,13989.0,13959.1,13981.0,1515
2022.12.20,11:30,13980.1,13982.1,13948.0,13973.1,1417
2022.12.20,12:00,13973.0,13989.0,13962.0,13977.1,1249
2022.12.20,12:30,13977.0,13980.0,13951.5,13960.1,1300
2022.12.20,13:00,13960.0,14001.0,13958.0,13982.1,1338
2022.12.20,13:30,13982.0,13984.0,13963.0,13964.1,1158
2022.12.20,14:00,13964.0,13978.0,13960.1,13963.0,1052
2022.12.20,14:30,13963.1,13971.0,13942.0,13942.1,1226
2022.12.20,15:00,13944.0,13946.1,13924.0,13937.0,1337
2022.12.20,15:30,13936.5,13954.0,13912.1,13941.1,2950
2022.12.20,16:00,13940.1,13973.0,13940.0,13963.1,2260
2022.12.20,16:30,13963.0,13987.0,13958.0,13970.1,2289
2022.12.20,17:00,13969.5,13983.1,13936.0,13938.1,2376
2022.12.20,17:30,13939.0,13970.1,13938.1,13970.0,2018
2022.12.20,18:00,13971.0,13986.0,13966.0,13974.0,1709
2022.12.20,18:30,13974.1,13993.5,13964.0,13992.1,1611
2022.12.20,19:00,13993.0,14000.0,13978.0,13996.0,1616
2022.12.20,19:30,13996.1,14011.5,13994.0,13997.0,1545
2022.12.20,20:00,13998.0,14015.3,13994.3,14002.3,1462
2022.12.20,20:30,14003.3,14004.9,13989.9,13993.3,1533
2022.12.20,21:00,13993.9,13998.3,13980.3,13995.3,1733
2022.12.20,21:30,13995.9,14005.9,13980.3,13987.3,1604
2022.12.21,01:00,14004.3,14031.3,14004.3,14014.3,126
2022.12.21,01:30,14015.3,14036.3,14010.3,14032.3,193
2022.12.21,02:00,14028.3,14066.3,14028.3,14064.3,392
2022.12.21,02:30,14065.3,14065.3,14049.3,14055.3,456
2022.12.21,03:00,14054.3,14060.3,14048.3,14052.3,235
2022.12.21,03:30,14052.3,14054.3,14044.3,14045.3,246
2022.12.21,04:00,14045.3,14048.3,14038.3,14041.3,134
2022.12.21,04:30,14041.3,14053.3,14037.3,14050.3,242
2022.12.21,05:00,14051.3,14054.3,14035.3,14037.3,211
2022.12.21,05:30,14037.3,14042.3,14030.3,14035.3,241
2022.12.21,06:00,14035.3,14054.3,14030.3,14051.3,143
2022.12.21,06:30,14052.3,14063.3,14049.3,14052.3,119
2022.12.21,07:00,14051.8,14064.8,14042.8,14056.8,235
2022.12.21,07:30,14055.8,14058.8,14045.4,14052.8,147
2022.12.21,08:00,14052.8,14052.8,14029.1,14035.0,923
2022.12.21,08:30,14034.1,14043.1,14021.0,14022.0,870
2022.12.21,09:00,14021.1,14027.5,13978.5,14020.1,2508
2022.12.21,09:30,14019.1,14052.0,14004.0,14044.0,1910
2022.12.21,10:00,14044.1,14069.0,14039.1,14059.1,1626
2022.12.21,10:30,14059.0,14060.0,14038.1,14056.0,1276
2022.12.21,11:00,14056.1,14075.1,14047.0,14062.0,1162
2022.12.21,11:30,14062.1,14068.0,14037.0,14040.1,1065
2022.12.21,12:00,14039.0,14055.0,14033.0,14045.0,1044
