2022.10.10,18:00,12296.4,12310.4,12247.4,12251.4,4071
2022.10.10,19:00,12250.4,12360.4,12231.6,12333.4,4910
2022.10.10,20:00,12334.1,12342.4,12298.0,12328.4,4646
2022.10.10,21:00,12328.0,12359.5,12315.4,12316.0,5236
2022.10.11,02:00,12320.2,12325.4,12270.7,12319.4,1418
2022.10.11,03:00,12317.4,12332.4,12263.4,12271.4,2589
2022.10.11,04:00,12270.4,12278.4,12233.4,12245.4,2371
2022.10.11,05:00,12246.4,12269.4,12240.4,12250.4,1629
2022.10.11,06:00,12250.4,12258.4,12227.4,12236.4,1293
2022.10.11,07:00,12236.4,12260.9,12222.9,12253.9,1801
2022.10.11,08:00,12250.9,12295.1,12224.4,12231.4,3534
2022.10.11,09:00,12232.1,12271.6,12152.4,12216.1,6905
2022.10.11,10:00,12215.4,12245.1,12148.1,12163.1,4835
2022.10.11,11:00,12164.1,12195.1,12112.4,12142.4,4521
2022.10.11,12:00,12142.1,12196.4,12118.6,12188.4,4449
2022.10.11,13:00,12188.1,12224.1,12177.6,12215.1,4049
2022.10.11,14:00,12215.4,12278.1,12209.6,12226.1,4496
2022.10.11,15:00,12225.4,12236.4,12148.1,12149.1,5950
2022.10.11,16:00,12148.4,12218.1,12113.1,12185.1,7149
2022.10.11,17:00,12185.4,12274.1,12182.1,12249.1,5997
2022.10.11,18:00,12250.1,12297.4,12210.1,12281.4,4650
2022.10.11,19:00,12282.1,12289.1,12252.1,12275.1,4845
2022.10.11,20:00,12274.4,12285.4,12166.4,12170.4,5657
2022.10.11,21:00,12170.0,12183.4,12122.0,12165.4,6657
2022.10.12,02:00,12162.7,12208.4,12161.4,12201.4,1218
2022.10.12,03:00,12201.4,12205.4,12149.4,12162.4,2033
2022.10.12,04:00,12161.4,12172.4,12140.4,12169.4,1687
2022.10.12,05:00,12168.4,12175.4,12157.4,12166.4,1176
2022.10.12,06:00,12165.4,12221.4,12160.4,12204.4,1785
2022.10.12,07:00,12204.4,12249.9,12185.9,12238.9,1890
2022.10.12,08:00,12236.9,12292.6,12227.4,12246.4,3719
2022.10.12,09:00,12247.1,12251.1,12117.1,12153.4,7510
2022.10.12,10:00,12153.1,12246.4,12145.4,12238.4,5073
2022.10.12,11:00,12238.1,12312.6,12227.4,12296.4,4630
2022.10.12,12:00,12296.1,12317.4,12239.4,12267.1,3966
2022.10.12,13:00,12265.4,12291.1,12235.1,12236.4,3949
